55426.0,2022-03-11 15:20:14.157052
55503.0,2022-03-11 15:20:14.246238
55528.0,2022-03-11 15:20:14.334440
55507.0,2022-03-11 15:20:14.424595
55524.0,2022-03-11 15:20:14.513649
55462.0,2022-03-11 15:20:14.602999
55404.0,2022-03-11 15:20:14.691479
55427.0,2022-03-11 15:20:14.781529
55544.0,2022-03-11 15:20:14.870724
55535.0,2022-03-11 15:20:14.959638
55481.0,2022-03-11 15:20:15.048662
55466.0,2022-03-11 15:20:15.137682
55474.0,2022-03-11 15:20:15.226704
55496.0,2022-03-11 15:20:15.315724
55519.0,2022-03-11 15:20:15.405774
55462.0,2022-03-11 15:20:15.494794
55473.0,2022-03-11 15:20:15.584033
55509.0,2022-03-11 15:20:15.673060
55542.0,2022-03-11 15:20:15.762067
55539.0,2022-03-11 15:20:15.851586
55478.0,2022-03-11 15:20:15.940563
55479.0,2022-03-11 15:20:16.029971
55473.0,2022-03-11 15:20:16.119170
55454.0,2022-03-11 15:20:16.208219
55424.0,2022-03-11 15:20:16.297247
55384.0,2022-03-11 15:20:16.386889
55445.0,2022-03-11 15:20:16.475912
55472.0,2022-03-11 15:20:16.564934
55446.0,2022-03-11 15:20:16.654485
55445.0,2022-03-11 15:20:16.743503
55443.0,2022-03-11 15:20:16.832550
55476.0,2022-03-11 15:20:16.921907
55494.0,2022-03-11 15:20:17.010584
55484.0,2022-03-11 15:20:17.100274
55482.0,2022-03-11 15:20:17.189489
55421.0,2022-03-11 15:20:17.278323
55416.0,2022-03-11 15:20:17.367348
55459.0,2022-03-11 15:20:17.456364
55467.0,2022-03-11 15:20:17.546397
55521.0,2022-03-11 15:20:17.635419
55519.0,2022-03-11 15:20:17.724662
55460.0,2022-03-11 15:20:17.813867
55441.0,2022-03-11 15:20:17.903038
55474.0,2022-03-11 15:20:17.992060
55530.0,2022-03-11 15:20:18.081413
55470.0,2022-03-11 15:20:18.170656
55427.0,2022-03-11 15:20:18.259878
55434.0,2022-03-11 15:20:18.348910
55471.0,2022-03-11 15:20:18.437936
55490.0,2022-03-11 15:20:18.526466
55434.0,2022-03-11 15:20:18.616041
55454.0,2022-03-11 15:20:18.705842
