700.0,2022-03-11 15:58:08.942205
10701.0,2022-03-11 15:58:09.031519
10740.0,2022-03-11 15:58:09.120548
10686.0,2022-03-11 15:58:09.209565
10731.0,2022-03-11 15:58:09.298611
10791.0,2022-03-11 15:58:09.388633
10772.0,2022-03-11 15:58:09.477624
10757.0,2022-03-11 15:58:09.567071
10811.0,2022-03-11 15:58:09.656339
10813.0,2022-03-11 15:58:09.745611
10704.0,2022-03-11 15:58:09.834892
10648.0,2022-03-11 15:58:09.923915
10698.0,2022-03-11 15:58:10.012935
10730.0,2022-03-11 15:58:10.102957
10713.0,2022-03-11 15:58:10.191979
10699.0,2022-03-11 15:58:10.281298
10724.0,2022-03-11 15:58:10.370033
10692.0,2022-03-11 15:58:10.459522
10657.0,2022-03-11 15:58:10.548574
10687.0,2022-03-11 15:58:10.638502
10693.0,2022-03-11 15:58:10.727521
10717.0,2022-03-11 15:58:10.817005
10786.0,2022-03-11 15:58:10.906000
10771.0,2022-03-11 15:58:10.995212
10687.0,2022-03-11 15:58:11.084235
10749.0,2022-03-11 15:58:11.174071
10815.0,2022-03-11 15:58:11.263096
10759.0,2022-03-11 15:58:11.351139
10662.0,2022-03-11 15:58:11.441164
10598.0,2022-03-11 15:58:11.531185
10613.0,2022-03-11 15:58:11.620403
10540.0,2022-03-11 15:58:11.709670
10468.0,2022-03-11 15:58:11.798941
10481.0,2022-03-11 15:58:11.888192
10573.0,2022-03-11 15:58:11.977221
10591.0,2022-03-11 15:58:12.066640
10599.0,2022-03-11 15:58:12.155580
10564.0,2022-03-11 15:58:12.245252
10615.0,2022-03-11 15:58:12.334512
10652.0,2022-03-11 15:58:12.423774
10590.0,2022-03-11 15:58:12.513043
10536.0,2022-03-11 15:58:12.602303
10592.0,2022-03-11 15:58:12.691340
10574.0,2022-03-11 15:58:12.780533
10580.0,2022-03-11 15:58:12.870110
10658.0,2022-03-11 15:58:12.959136
10655.0,2022-03-11 15:58:13.048644
10633.0,2022-03-11 15:58:13.137904
10567.0,2022-03-11 15:58:13.226933
10553.0,2022-03-11 15:58:13.315970
10606.0,2022-03-11 15:58:13.405701
10612.0,2022-03-11 15:58:13.494961
10600.0,2022-03-11 15:58:13.583923
10581.0,2022-03-11 15:58:13.672950
10562.0,2022-03-11 15:58:13.762762
10566.0,2022-03-11 15:58:13.852024
10610.0,2022-03-11 15:58:13.941093
10586.0,2022-03-11 15:58:14.030543
10576.0,2022-03-11 15:58:14.119569
10548.0,2022-03-11 15:58:14.209139
10586.0,2022-03-11 15:58:14.298371
10618.0,2022-03-11 15:58:14.387833
10633.0,2022-03-11 15:58:14.476786
10576.0,2022-03-11 15:58:14.566236
10533.0,2022-03-11 15:58:14.655687
10554.0,2022-03-11 15:58:14.744788
10555.0,2022-03-11 15:58:14.834085
10576.0,2022-03-11 15:58:14.923039
10609.0,2022-03-11 15:58:15.012061
10565.0,2022-03-11 15:58:15.102084
10566.0,2022-03-11 15:58:15.191025
10607.0,2022-03-11 15:58:15.280463
10595.0,2022-03-11 15:58:15.369750
10551.0,2022-03-11 15:58:15.458522
10569.0,2022-03-11 15:58:15.548461
10572.0,2022-03-11 15:58:15.637458
10557.0,2022-03-11 15:58:15.726484
10518.0,2022-03-11 15:58:15.815552
10600.0,2022-03-11 15:58:15.905533
10577.0,2022-03-11 15:58:15.994561
10488.0,2022-03-11 15:58:16.084005
10498.0,2022-03-11 15:58:16.173437
10550.0,2022-03-11 15:58:16.262567
10553.0,2022-03-11 15:58:16.351557
10585.0,2022-03-11 15:58:16.441042
10622.0,2022-03-11 15:58:16.530068
10606.0,2022-03-11 15:58:16.619105
10563.0,2022-03-11 15:58:16.709129
10615.0,2022-03-11 15:58:16.798222
10719.0,2022-03-11 15:58:16.887541
10820.0,2022-03-11 15:58:16.976567
10865.0,2022-03-11 15:58:17.065744
10892.0,2022-03-11 15:58:17.155455
10943.0,2022-03-11 15:58:17.244645
10930.0,2022-03-11 15:58:17.333986
10938.0,2022-03-11 15:58:17.423110
10938.0,2022-03-11 15:58:17.512502
10980.0,2022-03-11 15:58:17.601551
10974.0,2022-03-11 15:58:17.690566
10969.0,2022-03-11 15:58:17.780149
10892.0,2022-03-11 15:58:17.869347
10938.0,2022-03-11 15:58:17.958851
10991.0,2022-03-11 15:58:18.047857
11064.0,2022-03-11 15:58:18.136886
11087.0,2022-03-11 15:58:18.225910
11083.0,2022-03-11 15:58:18.315940
11110.0,2022-03-11 15:58:18.404983
11054.0,2022-03-11 15:58:18.494349
11082.0,2022-03-11 15:58:18.582901
11048.0,2022-03-11 15:58:18.672878
11071.0,2022-03-11 15:58:18.761916
11040.0,2022-03-11 15:58:18.850943
11009.0,2022-03-11 15:58:18.940655
11077.0,2022-03-11 15:58:19.030004
11096.0,2022-03-11 15:58:19.119182
11072.0,2022-03-11 15:58:19.208588
11077.0,2022-03-11 15:58:19.297588
11081.0,2022-03-11 15:58:19.386970
11145.0,2022-03-11 15:58:19.475994
11248.0,2022-03-11 15:58:19.565454
11372.0,2022-03-11 15:58:19.654758
11471.0,2022-03-11 15:58:19.743577
11545.0,2022-03-11 15:58:19.833435
11529.0,2022-03-11 15:58:19.922560
11508.0,2022-03-11 15:58:20.011604
11477.0,2022-03-11 15:58:20.101081
11512.0,2022-03-11 15:58:20.190058
11457.0,2022-03-11 15:58:20.279563
11422.0,2022-03-11 15:58:20.368878
11363.0,2022-03-11 15:58:20.458129
11369.0,2022-03-11 15:58:20.547398
11381.0,2022-03-11 15:58:20.636655
11350.0,2022-03-11 15:58:20.725678
11377.0,2022-03-11 15:58:20.815180
11455.0,2022-03-11 15:58:20.904443
11471.0,2022-03-11 15:58:20.993693
11449.0,2022-03-11 15:58:21.082952
11442.0,2022-03-11 15:58:21.171761
11478.0,2022-03-11 15:58:21.260783
11426.0,2022-03-11 15:58:21.350805
