14538.0,2022-03-11 12:16:54.004517
14533.0,2022-03-11 12:16:54.093508
14530.0,2022-03-11 12:16:54.182535
14549.0,2022-03-11 12:16:54.271833
14581.0,2022-03-11 12:16:54.361325
14564.0,2022-03-11 12:16:54.450346
14554.0,2022-03-11 12:16:54.539373
14526.0,2022-03-11 12:16:54.628398
14453.0,2022-03-11 12:16:54.716697
14447.0,2022-03-11 12:16:54.807098
14443.0,2022-03-11 12:16:54.895745
14475.0,2022-03-11 12:16:54.984766
14479.0,2022-03-11 12:16:55.074786
14476.0,2022-03-11 12:16:55.163808
14498.0,2022-03-11 12:16:55.252830
14454.0,2022-03-11 12:16:55.341857
14484.0,2022-03-11 12:16:55.431468
14521.0,2022-03-11 12:16:55.520658
14531.0,2022-03-11 12:16:55.609926
14526.0,2022-03-11 12:16:55.698952
14523.0,2022-03-11 12:16:55.787975
14498.0,2022-03-11 12:16:55.876998
14492.0,2022-03-11 12:16:55.966828
14467.0,2022-03-11 12:16:56.055505
14498.0,2022-03-11 12:16:56.144531
14505.0,2022-03-11 12:16:56.233846
14499.0,2022-03-11 12:16:56.323590
14483.0,2022-03-11 12:16:56.412572
14518.0,2022-03-11 12:16:56.501592
14592.0,2022-03-11 12:16:56.590616
14585.0,2022-03-11 12:16:56.680419
14539.0,2022-03-11 12:16:56.769370
14512.0,2022-03-11 12:16:56.858612
14552.0,2022-03-11 12:16:56.947641
14536.0,2022-03-11 12:16:57.035835
14560.0,2022-03-11 12:16:57.125870
14528.0,2022-03-11 12:16:57.215302
14520.0,2022-03-11 12:16:57.303907
14550.0,2022-03-11 12:16:57.393863
14494.0,2022-03-11 12:16:57.482892
14479.0,2022-03-11 12:16:57.571910
14543.0,2022-03-11 12:16:57.660950
14547.0,2022-03-11 12:16:57.749992
14507.0,2022-03-11 12:16:57.839645
14498.0,2022-03-11 12:16:57.928966
14502.0,2022-03-11 12:16:58.018189
14550.0,2022-03-11 12:16:58.107214
14534.0,2022-03-11 12:16:58.196027
14503.0,2022-03-11 12:16:58.285784
14573.0,2022-03-11 12:16:58.374843
14507.0,2022-03-11 12:16:58.463860
14508.0,2022-03-11 12:16:58.553186
14520.0,2022-03-11 12:16:58.641917
14520.0,2022-03-11 12:16:58.730959
