13800.0,2022-03-11 16:01:06.580261
13754.0,2022-03-11 16:01:06.669512
13737.0,2022-03-11 16:01:06.758770
13752.0,2022-03-11 16:01:06.848031
13770.0,2022-03-11 16:01:06.937290
13846.0,2022-03-11 16:01:07.026320
13851.0,2022-03-11 16:01:07.115346
13815.0,2022-03-11 16:01:07.205061
13758.0,2022-03-11 16:01:07.294431
13804.0,2022-03-11 16:01:07.383453
13853.0,2022-03-11 16:01:07.472971
13878.0,2022-03-11 16:01:07.561993
13828.0,2022-03-11 16:01:07.651013
13811.0,2022-03-11 16:01:07.740034
13823.0,2022-03-11 16:01:07.830054
13786.0,2022-03-11 16:01:07.919108
13784.0,2022-03-11 16:01:08.008359
13757.0,2022-03-11 16:01:08.097612
13836.0,2022-03-11 16:01:08.186629
13808.0,2022-03-11 16:01:08.275651
13768.0,2022-03-11 16:01:08.364673
13798.0,2022-03-11 16:01:08.454850
13826.0,2022-03-11 16:01:08.543880
13796.0,2022-03-11 16:01:08.632883
13794.0,2022-03-11 16:01:08.722543
13869.0,2022-03-11 16:01:08.811648
13866.0,2022-03-11 16:01:08.900610
13794.0,2022-03-11 16:01:08.990170
13653.0,2022-03-11 16:01:09.079420
13712.0,2022-03-11 16:01:09.167925
13739.0,2022-03-11 16:01:09.258089
13652.0,2022-03-11 16:01:09.347181
13586.0,2022-03-11 16:01:09.436180
13598.0,2022-03-11 16:01:09.525206
13602.0,2022-03-11 16:01:09.615069
13620.0,2022-03-11 16:01:09.704165
13638.0,2022-03-11 16:01:09.793203
13631.0,2022-03-11 16:01:09.882226
13641.0,2022-03-11 16:01:09.971926
13665.0,2022-03-11 16:01:10.061160
13656.0,2022-03-11 16:01:10.150218
13651.0,2022-03-11 16:01:10.239684
13655.0,2022-03-11 16:01:10.328695
13674.0,2022-03-11 16:01:10.417733
13617.0,2022-03-11 16:01:10.506777
13583.0,2022-03-11 16:01:10.596671
13596.0,2022-03-11 16:01:10.685697
13620.0,2022-03-11 16:01:10.774718
13640.0,2022-03-11 16:01:10.864422
13640.0,2022-03-11 16:01:10.953670
13641.0,2022-03-11 16:01:11.042923
13615.0,2022-03-11 16:01:11.132164
13651.0,2022-03-11 16:01:11.221406
13616.0,2022-03-11 16:01:11.310435
13627.0,2022-03-11 16:01:11.399916
13669.0,2022-03-11 16:01:11.488646
13692.0,2022-03-11 16:01:11.578399
13653.0,2022-03-11 16:01:11.667649
13655.0,2022-03-11 16:01:11.756449
13708.0,2022-03-11 16:01:11.846132
13658.0,2022-03-11 16:01:11.935171
13582.0,2022-03-11 16:01:12.024634
13693.0,2022-03-11 16:01:12.113859
13680.0,2022-03-11 16:01:12.203102
13653.0,2022-03-11 16:01:12.292334
13680.0,2022-03-11 16:01:12.381634
13702.0,2022-03-11 16:01:12.470654
13680.0,2022-03-11 16:01:12.559707
13699.0,2022-03-11 16:01:12.649318
13704.0,2022-03-11 16:01:12.738345
13712.0,2022-03-11 16:01:12.827809
13661.0,2022-03-11 16:01:12.917060
13671.0,2022-03-11 16:01:13.006311
13740.0,2022-03-11 16:01:13.095666
13722.0,2022-03-11 16:01:13.184804
13720.0,2022-03-11 16:01:13.274062
13675.0,2022-03-11 16:01:13.363322
13662.0,2022-03-11 16:01:13.452343
13652.0,2022-03-11 16:01:13.541659
13633.0,2022-03-11 16:01:13.631083
13649.0,2022-03-11 16:01:13.720317
13552.0,2022-03-11 16:01:13.809304
13477.0,2022-03-11 16:01:13.898976
13387.0,2022-03-11 16:01:13.988007
13323.0,2022-03-11 16:01:14.077467
13255.0,2022-03-11 16:01:14.166495
13237.0,2022-03-11 16:01:14.255534
13243.0,2022-03-11 16:01:14.344557
13188.0,2022-03-11 16:01:14.434329
13106.0,2022-03-11 16:01:14.523804
13104.0,2022-03-11 16:01:14.612540
12964.0,2022-03-11 16:01:14.702238
12714.0,2022-03-11 16:01:14.791331
12550.0,2022-03-11 16:01:14.880173
12492.0,2022-03-11 16:01:14.969755
12451.0,2022-03-11 16:01:15.058781
12431.0,2022-03-11 16:01:15.148487
12391.0,2022-03-11 16:01:15.237759
12395.0,2022-03-11 16:01:15.326801
12403.0,2022-03-11 16:01:15.415824
12465.0,2022-03-11 16:01:15.504701
12481.0,2022-03-11 16:01:15.594740
12480.0,2022-03-11 16:01:15.683812
12487.0,2022-03-11 16:01:15.773078
12435.0,2022-03-11 16:01:15.862338
12368.0,2022-03-11 16:01:15.951128
12389.0,2022-03-11 16:01:16.040675
12292.0,2022-03-11 16:01:16.130205
12179.0,2022-03-11 16:01:16.219305
12122.0,2022-03-11 16:01:16.308591
12066.0,2022-03-11 16:01:16.397841
12002.0,2022-03-11 16:01:16.487072
11928.0,2022-03-11 16:01:16.576180
11910.0,2022-03-11 16:01:16.665787
11915.0,2022-03-11 16:01:16.754693
