-1.7883,14603
-1.69930000000006,14599
-1.61030000000012,14556
-1.52029999999633,14539
-1.43230000000023,14536
-1.34229999999645,14565
-1.25329999999651,14598
-1.16429999999657,14594
-1.07529999999662,14491
-0.985300000000116,14524
-0.89729999999674,14632
-0.807300000000233,14661
-0.718300000000291,14621
-0.629300000000349,14623
-0.540300000000407,14609
-0.451300000000466,14602
-0.361299999996682,14603
-0.27229999999674,14557
-0.183299999996799,14585
-0.093300000000291,14584
-0.00430000000034925,14579
0.0846999999995925,14619
0.173699999999534,14620
0.262699999999476,14589
0.351699999999418,14612
0.44069999999936,14579
0.529699999999302,14565
0.619700000003085,14570
0.708700000003027,14564
0.797700000002969,14617
0.88670000000291,14653
0.975700000002852,14623
1.06569999999936,14593
1.1546999999993,14594
1.24270000000268,14622
1.33269999999919,14637
1.42169999999913,14621
1.51069999999907,14656
1.59969999999901,14745
1.68970000000279,14865
1.77870000000274,14998
1.86770000000268,14978
1.95670000000262,14883
2.04570000000256,14774
2.13569999999907,14827
2.22469999999901,14828
2.31369999999895,14861
2.40269999999889,14782
2.49169999999884,14739
2.58170000000262,14702
2.67070000000256,14734
2.7597000000025,14742
2.84870000000244,14712
2.93869999999895,14767
3.02769999999889,14824
3.11669999999884,14891
3.20569999999878,14869
3.29469999999872,14813
3.38369999999866,14776
3.4726999999986,14731
3.56270000000239,14754
3.65170000000233,14779
3.74070000000227,14781
3.82970000000221,14759
3.91870000000215,14815
4.0077000000021,14741
4.09670000000204,14678
4.18570000000198,14762
4.27470000000192,14838
4.36469999999843,14898
4.45369999999837,14884
4.54370000000215,14845
4.6327000000021,14854
4.72170000000204,14789
4.81070000000198,14719
4.89970000000192,14733
4.98969999999843,14814
5.07869999999837,14821
5.16769999999831,14824
5.25570000000169,14792
5.3456999999982,14832
5.43469999999814,14863
5.52470000000192,14870
5.61370000000186,14848
5.7027000000018,14834
5.79170000000175,14797
5.88070000000169,14830
5.96970000000163,14902
6.05870000000157,14920
6.14770000000151,14897
6.23769999999802,14897
6.32669999999796,14972
6.4156999999979,15068
6.50469999999785,15057
6.59470000000163,15056
6.68370000000157,14990
6.77270000000151,14957
6.86269999999802,15009
6.95169999999796,15009
7.0406999999979,15028
7.12969999999785,15142
7.21869999999779,15133
7.30769999999773,15009
7.39669999999767,15017
7.48670000000146,15102
7.5757000000014,15136
7.66470000000134,15217
7.75370000000128,15271
7.84369999999779,15288
7.93269999999773,15222
8.02169999999767,15144
8.11069999999761,15165
8.19969999999756,15251
8.2886999999975,15237
8.37769999999744,15220
8.46770000000122,15239
8.55670000000116,15246
8.64570000000111,15267
8.73470000000105,15240
8.82370000000099,15231
8.91270000000093,15264
9.00269999999744,15296
9.09169999999738,15287
9.1807000000046,15186
9.26970000000454,15217
9.35870000000448,15197
9.44870000000099,15205
9.53770000000093,15262
9.62670000000087,15296
9.71570000000082,15256
9.80470000000076,15241
9.8937000000007,15249
9.98370000000448,15276
10.0727000000044,15415
10.1617000000044,15665
10.2517000000009,15757
10.3407000000008,15810
10.4297000000008,15779
10.5187000000007,15708
10.6077000000006,15642
10.6967000000006,15663
10.7867000000044,15673
10.8757000000043,15636
10.9647000000042,15615
11.0537000000042,15591
11.1427000000041,15643
11.2317000000041,15682
11.3217000000006,15686
11.4107000000005,15717
11.4997000000005,15705
11.5887000000004,15735
11.6777000000003,15712
11.7677000000041,15698
11.8567000000041,15679
11.945700000004,15617
12.034700000004,15582
12.1237000000039,15608
12.2137000000004,15607
12.3017000000038,15617
12.3917000000003,15650
12.4807000000002,15647
12.5697000000002,15643
12.6587000000001,15595
12.7477000000001,15665
12.8377000000038,15630
12.9267000000038,15611
13.0157000000037,15590
13.1047000000037,15579
13.1947000000002,15595
13.2837000000001,15581
13.3727000000001,15568
13.4617,15606
13.5506999999999,15622
13.6407000000037,15567
13.7297000000037,15499
13.8187000000036,15507
13.9077000000036,15537
13.9967000000035,15506
14.0867,15574
14.1756999999999,15581
14.2646999999999,15581
14.3536999999998,15538
14.4426999999998,15543
14.5316999999997,15559
14.6217000000035,15515
14.7107000000034,15492
14.7997000000034,15551
14.8887000000033,15534
14.9777000000033,15557
15.0667000000032,15636
15.1566999999997,15593
15.2447000000031,15576
15.3346999999996,15575
15.4236999999995,15550
15.5126999999995,15501
15.6016999999994,15527
15.6917000000032,15534
15.7807000000031,15551
15.8697000000031,15530
15.958700000003,15522
16.0486999999995,15543
16.1376999999995,15631
16.2266999999994,15738
16.3156999999994,15806
16.4046999999993,15909
16.4936999999992,15951
16.5826999999992,16029
16.672700000003,16103
16.7617000000029,16331
16.849699999999,16675
16.9406999999994,16827
17.0296999999993,16903
17.1186999999992,16954
17.2076999999992,16995
17.2966999999991,17010
17.3856999999991,17098
17.4757000000029,17128
17.5647000000028,17147
17.6537000000027,17483
17.7427000000027,17860
17.8317000000026,17948
17.9207000000026,17942
18.0106999999991,17937
18.099699999999,18016
18.188699999999,18073
18.2776999999989,18103
18.3666999999988,18085
18.4556999999988,18056
18.5446999999987,18327
18.6336999999987,18802
18.7237000000024,18876
18.8127000000024,18966
18.9026999999989,19012
18.9916999999988,19090
19.0806999999988,19146
19.1696999999987,19161
19.2586999999987,19169
19.3476999999986,19180
19.4366999999985,19604
19.5267000000023,20102
19.6157000000023,20223
19.7047000000022,20265
19.7937000000022,20190
19.8836999999987,20118
19.971700000002,20350
20.060700000002,20454
20.1506999999985,20522
20.2396999999984,20523
20.3286999999984,20502
20.4176999999983,20504
20.5077000000021,20582
20.596700000002,20710
20.685700000002,20710
20.7747000000019,20789
20.862699999998,21272
20.9536999999984,21514
21.0426999999983,21608
21.1316999999983,21619
21.2206999999982,21422
21.3096999999981,21328
21.3986999999981,21245
21.4887000000019,21146
21.5777000000018,21218
21.6667000000017,21531
21.7557000000017,21551
21.8447000000016,21406
21.9346999999981,21204
22.0236999999981,21069
