-7.2054,14563
-7.11640000000006,14594
-7.02639999999627,14650
-6.93739999999633,14604
-6.84839999999639,14558
-6.75939999999645,14590
-6.67039999999651,14620
-6.58139999999657,14594
-6.49239999999662,14596
-6.40339999999668,14552
-6.31439999999674,14579
-6.22440000000023,14586
-6.13540000000029,14613
-6.04640000000035,14629
-5.95639999999657,14637
-5.86739999999662,14689
-5.77839999999668,14723
-5.68939999999674,14705
-5.6003999999968,14611
-5.51040000000029,14577
-5.42140000000035,14615
-5.33240000000041,14635
-5.24340000000047,14588
-5.15440000000052,14603
-5.06540000000058,14570
-4.9753999999968,14582
-4.88639999999686,14621
-4.79739999999692,14650
-4.70839999999697,14676
-4.61840000000047,14626
-4.52940000000052,14634
-4.44040000000058,14646
-4.35140000000064,14572
-4.2624000000007,14576
-4.17340000000076,14646
-4.08440000000081,14608
-3.99540000000087,14585
-3.90640000000093,14635
-3.81639999999715,14660
-3.72739999999721,14644
-3.63839999999726,14613
-3.54939999999732,14618
-3.46039999999738,14661
-3.37040000000087,14681
-3.28140000000093,14634
-3.19239999999371,14606
-3.10339999999377,14595
-3.01439999999383,14557
-2.92539999999389,14622
-2.83539999999738,14653
-2.74639999999744,14637
-2.6573999999975,14597
-2.56739999999371,14639
-2.47839999999377,14608
-2.38939999999383,14580
-2.30039999999389,14600
-2.21139999999395,14620
-2.122399999994,14657
-2.0323999999975,14644
-1.94339999999756,14634
-1.85439999999761,14669
-1.76539999999767,14609
-1.67639999999773,14567
-1.58639999999395,14583
-1.497399999994,14512
-1.40839999999406,14546
-1.31939999999412,14612
-1.23039999999418,14631
-1.14139999999424,14638
-1.05139999999773,14589
-0.963399999994354,14602
-0.873399999997846,14593
-0.784399999997905,14595
-0.695399999997963,14639
-0.606399999998021,14598
-0.516399999994237,14518
-0.427399999994296,14480
-0.338399999994354,14566
-0.249399999994412,14542
-0.159399999997905,14530
-0.0703999999979628,14577
0.018600000001979,14542
0.107600000001921,14571
0.196600000001863,14579
0.285600000001804,14637
0.374600000001746,14632
0.46460000000553,14626
0.553600000005471,14592
0.642600000005413,14568
0.731600000005355,14540
0.821600000001863,14529
0.910600000001804,14580
0.999600000001746,14556
1.08860000000169,14485
1.17760000000163,14499
1.26760000000541,14524
1.35560000000151,14543
1.4456000000053,14574
1.53460000000524,14587
1.62360000000518,14575
1.71260000000512,14578
1.80160000000506,14583
1.89160000000157,14586
1.98060000000151,14602
2.06960000000146,14596
2.1586000000014,14625
2.24760000000134,14610
2.33760000000512,14545
2.42660000000506,14510
2.51560000000501,14563
2.60460000000495,14569
2.69460000000146,14574
2.78260000000483,14601
2.87260000000134,14590
2.96160000000128,14571
3.05060000000122,14572
3.14060000000501,14606
3.22960000000495,14566
3.31860000000489,14578
3.40760000000483,14650
3.49660000000477,14634
